work_id,mp_id,mp_name,state,constituency,district,allocated_limit,work_category,work_description,implementing_agency,sanction_date,cost_sanctioned,expenditure,completion_date,status,synthetic_ground_truth_fraud,synthetic_issue_tags,record_source
W000098,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Public Toilet Complex,Public Toilet Complex in Kanthi District ward 15,PWD Agency 9,2024-04-13,260214.1,213356.73,2024-10-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W000099,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Kanthi District ward 12,Contractor Firm 4,2024-10-04,999147.85,852600.68,2025-04-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W000100,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Drinking Water Facility,Drinking Water Facility in Kanthi District ward 10,Contractor Firm 12,2024-02-01,672985.29,664870.83,2024-07-19,Completed,0,,SYNTHETIC_DEMO_DATA
W000101,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Community Hall Construction,Community Hall Construction in Kanthi District ward 13,Contractor Firm 18,2021-01-03,1070942.92,956578.18,2021-04-29,In Progress,0,,SYNTHETIC_DEMO_DATA
W000102,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Kanthi District ward 17,Contractor Firm 2,2023-10-18,578443.88,530421.15,2024-03-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W000103,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Kanthi District ward 5,District Rural Dev. Agency 10,2024-12-01,450159.25,394513.05,2025-05-14,In Progress,0,,SYNTHETIC_DEMO_DATA
W000104,LS006,Adhikari Soumendu,West Bengal,Kanthi,Kanthi District,147000000.0,Sports Facility Development,Sports Facility Development in Kanthi District ward 8,Contractor Firm 13,2024-02-03,587823.91,478984.31,2024-06-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W000105,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Drinking Water Facility,Drinking Water Facility in Badaun District ward 10,Contractor Firm 8,2022-07-14,544876.03,96561.84,2026-03-08,Stalled,1,ghost_utilization,SYNTHETIC_DEMO_DATA
W000106,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Sports Facility Development,Sports Facility Development in Badaun District ward 20 (Phase 3),Contractor Firm 8,2023-04-06,900000.0,828389.02,2023-09-01,Completed,1,work_splitting,SYNTHETIC_DEMO_DATA
W000107,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Drinking Water Facility,Drinking Water Facility in Badaun District ward 17,PWD Agency 9,2022-08-03,402119.11,386243.8,2023-01-22,Completed,0,,SYNTHETIC_DEMO_DATA
W000108,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Library / Reading Room,Library / Reading Room in Badaun District ward 16,Contractor Firm 18,2024-01-09,542344.55,440758.53,2024-07-25,In Progress,0,,SYNTHETIC_DEMO_DATA
W000109,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Sports Facility Development,Sports Facility Development in Badaun District ward 15,Contractor Firm 1,2024-11-29,714444.35,693948.64,2025-08-20,Completed,0,,SYNTHETIC_DEMO_DATA
W000110,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,School Building Repair,School Building Repair in Badaun District ward 16,Contractor Firm 8,2023-02-20,920000.0,842138.45,2023-11-27,In Progress,1,agency_monopoly,SYNTHETIC_DEMO_DATA
W000111,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Badaun District ward 2,State PSU Agency 5,2024-04-23,565444.77,503530.86,2024-10-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W000112,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Solar Street Lighting,Solar Street Lighting in Badaun District ward 17,Contractor Firm 5,2021-10-23,454306.86,355893.31,2022-05-02,In Progress,0,,SYNTHETIC_DEMO_DATA
W000113,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Badaun District ward 9,Contractor Firm 1,2023-03-26,1164424.79,1067913.85,2023-09-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W000114,LS007,Aditya Yadav,Uttar Pradesh,Badaun,Badaun District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Badaun District ward 11,Contractor Firm 8,2023-09-27,622207.73,439714.08,2026-08-01,In Progress,1,stalled_after_payment,SYNTHETIC_DEMO_DATA
W000115,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Drinking Water Facility,Drinking Water Facility in Attingal District ward 8,Contractor Firm 14,2021-07-21,373807.35,299002.31,2021-10-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W000116,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Attingal District ward 10,District Rural Dev. Agency 1,2021-04-25,534989.69,422704.99,2021-10-20,In Progress,0,,SYNTHETIC_DEMO_DATA
W000117,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Drainage System,Drainage System in Attingal District ward 14,Contractor Firm 9,2022-01-04,543671.12,505612.01,2022-07-05,Completed,0,,SYNTHETIC_DEMO_DATA
W000118,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Road Construction/Repair,Road Construction/Repair in Attingal District ward 8,Contractor Firm 6,2021-10-21,1312079.15,1286916.6,2022-08-07,Completed,0,,SYNTHETIC_DEMO_DATA
W000119,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,School Building Repair,School Building Repair in Attingal District ward 1,Contractor Firm 16,2022-08-13,774488.53,683374.38,2023-01-31,In Progress,0,,SYNTHETIC_DEMO_DATA
W000120,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Attingal District ward 19,District Rural Dev. Agency 10,2023-05-19,574059.26,528459.73,2023-11-28,Completed,0,,SYNTHETIC_DEMO_DATA
W000121,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Library / Reading Room,Library / Reading Room in Attingal District ward 13,Contractor Firm 18,2022-05-01,429154.1,380361.75,2022-10-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W000122,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Attingal District ward 10,District Rural Dev. Agency 1,2024-09-10,1182587.91,1176849.74,2025-01-15,Completed,0,,SYNTHETIC_DEMO_DATA
W000123,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Attingal District ward 2,Contractor Firm 10,2022-08-10,856131.11,808134.58,2023-03-29,Completed,0,,SYNTHETIC_DEMO_DATA
W000124,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,School Building Repair,School Building Repair in Attingal District ward 20,PWD Agency 9,2024-09-12,955272.88,887551.85,2025-04-13,Completed,0,,SYNTHETIC_DEMO_DATA
W000125,LS008,Adv Adoor Prakash,Kerala,Attingal,Attingal District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Attingal District ward 2,District Rural Dev. Agency 10,2021-03-10,696845.99,664438.68,2021-10-11,Completed,0,,SYNTHETIC_DEMO_DATA
W000126,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Road Construction/Repair,Road Construction/Repair in Idukki District ward 6,Cooperative Board Agency 7,2024-01-10,1250369.18,1011642.64,2024-05-28,In Progress,0,,SYNTHETIC_DEMO_DATA
W000127,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Solar Street Lighting,Solar Street Lighting in Idukki District ward 9,Contractor Firm 17,2022-08-28,387749.51,382988.46,2023-04-28,Completed,0,,SYNTHETIC_DEMO_DATA
W000128,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Library / Reading Room,Library / Reading Room in Idukki District ward 3,State PSU Agency 5,2022-04-08,736041.53,696231.49,2022-08-02,Completed,0,,SYNTHETIC_DEMO_DATA
W000129,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Idukki District ward 18,Contractor Firm 2,2023-03-20,655816.94,524566.09,2023-10-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W000130,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Community Hall Construction,Community Hall Construction in Idukki District ward 9,Contractor Firm 9,2024-07-31,954050.84,824133.55,2025-05-05,In Progress,0,,SYNTHETIC_DEMO_DATA
W000131,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Solar Street Lighting,Solar Street Lighting in Idukki District ward 18,Contractor Firm 1,2022-03-30,205999.77,202159.17,2022-08-12,Completed,0,,SYNTHETIC_DEMO_DATA
W000132,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Idukki District ward 10,Contractor Firm 11,2021-10-14,357247.23,310742.61,2022-03-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W000133,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Community Hall Construction,Community Hall Construction in Idukki District ward 4,Panchayati Raj Agency 8,2021-10-05,1459794.52,1423587.31,2022-04-07,Completed,0,,SYNTHETIC_DEMO_DATA
W000134,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Idukki District ward 18,Contractor Firm 4,2021-11-13,1019104.59,926585.05,2022-04-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W000135,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Idukki District ward 9,PWD Agency 2,2022-03-21,1155134.12,1076425.3,2022-07-09,Completed,0,,SYNTHETIC_DEMO_DATA
W000136,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Sports Facility Development,Sports Facility Development in Idukki District ward 12,Contractor Firm 8,2024-08-13,741546.78,725509.47,2025-02-12,Completed,0,,SYNTHETIC_DEMO_DATA
W000137,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Solar Street Lighting,Solar Street Lighting in Idukki District ward 15,Zilla Parishad Agency 3,2024-08-07,242680.15,224675.5,2024-12-17,Completed,0,,SYNTHETIC_DEMO_DATA
W000138,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Idukki District ward 8,State PSU Agency 5,2022-02-25,575948.38,548956.67,2022-09-14,Completed,0,,SYNTHETIC_DEMO_DATA
W000139,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Drinking Water Facility,Drinking Water Facility in Idukki District ward 8,Contractor Firm 1,2024-05-05,645028.21,613009.71,2024-09-20,Completed,0,,SYNTHETIC_DEMO_DATA
W000140,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Community Hall Construction,Community Hall Construction in Idukki District ward 18,PWD Agency 9,2021-08-14,1110407.72,1061186.72,2022-04-20,Completed,0,,SYNTHETIC_DEMO_DATA
W000141,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Idukki District ward 8,Contractor Firm 9,2021-12-23,624581.33,531662.2,2022-05-16,In Progress,0,,SYNTHETIC_DEMO_DATA
W000142,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Drainage System,Drainage System in Idukki District ward 3,Contractor Firm 6,2023-01-12,428867.74,376812.01,2023-06-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W000143,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Idukki District ward 20,PWD Agency 2,2024-09-11,473848.95,445414.91,2025-04-15,Completed,0,,SYNTHETIC_DEMO_DATA
W000144,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Idukki District ward 16,Contractor Firm 18,2024-11-06,359934.25,312550.99,2025-03-10,In Progress,0,,SYNTHETIC_DEMO_DATA
W000145,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Drinking Water Facility,Drinking Water Facility in Idukki District ward 3,Contractor Firm 1,2021-05-15,445324.87,406949.19,2021-11-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W000146,LS009,Adv Dean Kuriakose,Kerala,Idukki,Idukki District,147000000.0,Road Construction/Repair,Road Construction/Repair in Idukki District ward 11,Contractor Firm 3,2023-12-23,1568020.96,1566167.73,2024-08-17,Completed,0,,SYNTHETIC_DEMO_DATA
W000147,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Nandurbar(St) District ward 18,Contractor Firm 14,2023-05-31,536689.16,520807.62,2023-09-15,Completed,0,,SYNTHETIC_DEMO_DATA
W000148,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Sports Facility Development,Sports Facility Development in Nandurbar(St) District ward 13,Contractor Firm 4,2022-10-03,1114016.96,1047749.39,2023-04-09,Completed,0,,SYNTHETIC_DEMO_DATA
W000149,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nandurbar(St) District ward 16,Zilla Parishad Agency 3,2021-06-24,942553.78,754108.49,2022-01-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W000150,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Drinking Water Facility,Drinking Water Facility in Nandurbar(St) District ward 5,Contractor Firm 8,2024-02-25,458301.1,363522.52,2024-09-27,In Progress,0,,SYNTHETIC_DEMO_DATA
W000151,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Nandurbar(St) District ward 14,Contractor Firm 18,2021-04-16,400781.25,393361.03,2021-08-18,Completed,0,,SYNTHETIC_DEMO_DATA
W000152,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Drainage System,Drainage System in Nandurbar(St) District ward 7,State PSU Agency 5,2022-04-05,713299.19,659432.25,2022-08-03,Completed,0,,SYNTHETIC_DEMO_DATA
W000153,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Drinking Water Facility,Drinking Water Facility in Nandurbar(St) District ward 9,Contractor Firm 9,2023-05-29,399373.27,331381.97,2023-12-18,In Progress,0,,SYNTHETIC_DEMO_DATA
W000154,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Anganwadi Centre Upgrade,Anganwadi Centre Upgrade in Nandurbar(St) District ward 18,District Rural Dev. Agency 1,2024-09-09,658565.91,601915.34,2025-03-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W000155,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Library / Reading Room,Library / Reading Room in Nandurbar(St) District ward 10,Contractor Firm 1,2022-01-07,493233.0,422811.73,2022-07-17,In Progress,0,,SYNTHETIC_DEMO_DATA
W000156,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Road Construction/Repair,Road Construction/Repair in Nandurbar(St) District ward 1,Zilla Parishad Agency 3,2022-03-17,1949341.42,1840460.15,2022-09-28,Completed,0,,SYNTHETIC_DEMO_DATA
W000157,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nandurbar(St) District ward 11,Contractor Firm 15,2024-05-06,906678.9,894991.48,2024-10-02,Completed,0,,SYNTHETIC_DEMO_DATA
W000158,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Drinking Water Facility,Drinking Water Facility in Nandurbar(St) District ward 2,Contractor Firm 12,2023-06-27,693232.64,553163.55,2024-01-03,In Progress,0,,SYNTHETIC_DEMO_DATA
W000159,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Nandurbar(St) District ward 7,Contractor Firm 15,2022-12-08,459933.95,410590.48,2023-06-19,In Progress,0,,SYNTHETIC_DEMO_DATA
W000160,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nandurbar(St) District ward 17,Contractor Firm 12,2022-03-28,704106.06,596977.92,2022-08-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W000161,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nandurbar(St) District ward 7,Contractor Firm 15,2022-06-08,1289125.42,1044438.66,2023-02-26,In Progress,0,,SYNTHETIC_DEMO_DATA
W000162,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Drainage System,Drainage System in Nandurbar(St) District ward 6,State PSU Agency 5,2024-12-12,597500.64,516028.82,2025-07-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W000163,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,School Building Repair,School Building Repair in Nandurbar(St) District ward 3,Contractor Firm 3,2021-03-28,912661.98,884906.25,2021-08-01,Completed,0,,SYNTHETIC_DEMO_DATA
W000164,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Health Sub-Centre Upgrade,Health Sub-Centre Upgrade in Nandurbar(St) District ward 19,Contractor Firm 4,2024-12-24,668440.08,605705.59,2025-07-21,In Progress,0,,SYNTHETIC_DEMO_DATA
W000165,LS010,Adv Gowaal Kagada Padavi,Maharashtra,Nandurbar(St),Nandurbar(St) District,147816309.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Nandurbar(St) District ward 11,NGO Partner Agency 6,2024-06-19,413366.27,395298.39,2024-11-02,Completed,0,,SYNTHETIC_DEMO_DATA
W000166,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Library / Reading Room,Library / Reading Room in Kottayam District ward 8,Contractor Firm 4,2023-12-10,827052.47,752246.97,2024-07-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W000167,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Drinking Water Facility,Drinking Water Facility in Kottayam District ward 11,Contractor Firm 15,2023-11-12,440654.17,360009.69,2024-07-01,In Progress,0,,SYNTHETIC_DEMO_DATA
W000168,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Crematorium/Cemetery Development,Crematorium/Cemetery Development in Kottayam District ward 12,Contractor Firm 2,2024-08-14,379280.55,356532.59,2025-01-04,Completed,0,,SYNTHETIC_DEMO_DATA
W000169,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Road Construction/Repair,Road Construction/Repair in Kottayam District ward 20,State PSU Agency 5,2024-09-04,1365550.81,1293514.41,2025-04-15,Completed,0,,SYNTHETIC_DEMO_DATA
W000170,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Drinking Water Facility,Drinking Water Facility in Kottayam District ward 19,Contractor Firm 15,2024-10-26,370334.83,336072.56,2025-05-12,In Progress,0,,SYNTHETIC_DEMO_DATA
W000171,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Public Toilet Complex,Public Toilet Complex in Kottayam District ward 11,State PSU Agency 5,2023-08-19,424105.4,371833.48,2024-03-22,In Progress,0,,SYNTHETIC_DEMO_DATA
W000172,LS011,Adv K Francis George,Kerala,Kottayam,Kottayam District,188722256.11,Sports Facility Development,Sports Facility Development in Kottayam District ward 12,Contractor Firm 7,2023-08-04,898113.28,715187.31,2024-04-25,In Progress,0,,SYNTHETIC_DEMO_DATA
